id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33531522,Rental unit in 中山區 · ★5.0 · 1 bedroom · 2 beds · 1 bath,233073725,彩格精品旅店,,中山區,25.0546,121.52584,Entire home/apt,3371,1,4,2023-04-19,0.08,7,184,1,
33534863,Loft in Zhongzheng District · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,79989726,Amy,,中正區,25.01659,121.53126,Entire home/apt,1940,90,18,2021-06-27,0.35,9,130,0,
33536980,Rental unit in Xinyi District · ★4.81 · 2 bedrooms · 2 beds · 1 bath,213704427,Zoe,,信義區,25.04193,121.57606,Entire home/apt,2500,30,52,2023-06-06,1.02,12,106,8,
33541363,Guesthouse in Da’an District · ★4.0 · 2 bedrooms · 3 beds · 2 shared baths,19182679,Hwei-Fung(Joy）,,大安區,25.02131,121.52946,Private room,3500,1,5,2021-01-01,0.10,2,347,0,
33548659,Condo in Shilin District · ★4.17 · 1 bedroom · 4 beds · 8 shared baths,72226297,Happy Taipei,,士林區,25.09153,121.52724,Shared room,286,30,6,2023-05-24,0.12,14,103,1,
33609971,Rental unit in Neihu District · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,75942224,Livi,,內湖區,25.08458,121.56892,Entire home/apt,1500,2,35,2023-06-25,0.68,1,325,10,
33618605,Rental unit in Wanhua District · ★4.46 · 1 bedroom · 2 beds · 1 bath,221534550,Anne,,萬華區,25.04455,121.5048,Entire home/apt,1071,5,41,2023-06-09,0.80,45,38,10,
33624785,Rental unit in Da’an District · 1 bedroom · 1 bed · 2 shared baths,107651931,曉珊,,大安區,25.0268356692994,121.5456568515397,Private room,800,45,0,,,5,350,0,
33634207,Rental unit in Wanhua District · ★4.33 · 1 bedroom · 1 bed · 1 bath,221534550,Anne,,萬華區,25.04479,121.50358,Entire home/apt,993,3,33,2023-06-07,0.65,45,58,12,
33644090,Condo in Wanhua District · ★4.67 · 1 bedroom · 2 beds · 1 private bath,192465780,樂,,萬華區,25.04603,121.50562,Private room,1400,2,12,2021-12-20,0.24,7,158,0,
33666617,Rental unit in Da’an District · 1 bedroom · 1 bed · 1 private bath,107651931,曉珊,,大安區,25.02347,121.54424,Private room,800,45,0,,,5,118,0,
33672916,minsu in Wanhua District · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,253795520,小邱,,萬華區,25.04173,121.50573,Private room,864,1,94,2023-06-30,5.77,2,242,75,
33698861,Loft in Taipei · ★5.0 · Studio · 1 bed · 1 bath,17148416,Philips,,大安區,25.02511,121.52981,Entire home/apt,1088,15,4,2023-03-12,0.08,8,124,1,
33706729,Rental unit in Da’an District · ★4.91 · 4 bedrooms · 4 beds · 3 baths,232313652,Nancy,,大安區,25.02181,121.53276,Entire home/apt,6074,50,44,2020-02-02,0.86,1,90,0,
33733132,Rental unit in Wanhua District · 1 bedroom · 1 bed · 1 private bath,192465780,樂,,萬華區,25.04499,121.50648,Private room,1171,2,0,,,7,171,0,
33762326,Condo in Taipei city · ★4.92 · 3 bedrooms · 6 beds · 1 bath,168846117,Chi,,士林區,25.10441,121.52862,Entire home/apt,3366,14,24,2023-05-20,0.47,4,129,8,
33787914,Rental unit in Wanhua District · ★4.68 · 1 bedroom · 1 bed · 1 bath,235372671,Allen,,萬華區,25.04184,121.50659,Entire home/apt,1286,2,25,2020-01-30,0.50,3,0,0,
33806201,Condo in Xinyi District · Studio · 1 bed · 3 shared baths,43657153,Pink,,信義區,25.01942,121.56874,Shared room,100000,3,1,2019-04-29,0.02,4,365,0,
33860719,Rental unit in Wanhua District · ★4.44 · 1 bedroom · 3 beds · 1 bath,221534550,Anne,,萬華區,25.04369,121.50788,Entire home/apt,1064,5,27,2023-06-03,0.53,45,24,8,
33872536,Rental unit in Neihu District · 2 bedrooms · 1 bath,76717430,Jenny,,內湖區,25.08645,121.56404,Entire home/apt,4000,7,0,,,1,0,0,
33887061,Condo in Wanhua District · ★4.0 · 1 bedroom · 2 beds · 1 bath,115798819,Airbnb,,萬華區,25.04200825383385,121.50407963615581,Entire home/apt,1224,2,6,2023-06-11,1.94,23,71,6,
33921279,Rental unit in Xinyi District · ★3.60 · Studio · 1 bed · 1 private bath,10965492,Una,,信義區,25.04666,121.56718,Private room,1402,30,5,2020-01-03,0.10,3,76,0,
33921828,Rental unit in Xinyi District · ★5.0 · 1 bedroom · 1 bed · 1 bath,10965492,Una,,信義區,25.04474,121.56642,Entire home/apt,1402,365,6,2020-01-03,0.12,3,149,0,
33947510,Condo in Wanhua District · ★4.77 · 1 bedroom · 4 beds · 1 bath,21867853,Teddy,,萬華區,25.04378,121.50641,Entire home/apt,2264,3,73,2023-06-14,1.43,14,101,25,
33951132,Rental unit in Zhongzheng District · 1 bedroom · 1 bed · 2 shared baths,130827969,Wenchi,,大安區,25.02846,121.52233,Private room,600,30,0,,,55,260,0,
33971884,Rental unit in 信義區 · 4 bedrooms · 4 beds · 4 baths,122999800,熊熊,,信義區,25.0444,121.58056,Entire home/apt,5000,1,1,2019-11-03,0.02,8,0,0,
34045581,Rental unit in 萬華區 · ★4.74 · 1 bedroom · 2 beds · 1 bath,104613276,Ivy,,萬華區,25.04385,121.50735,Entire home/apt,1567,3,50,2023-06-26,0.99,2,34,18,
34083082,Condo in Zhongzheng District · ★4.83 · 1 bedroom · 2 beds · 1 private bath,210300300,Frank,,中正區,25.04863,121.5167,Private room,3171,2,36,2023-06-05,0.74,4,218,30,
34085448,Rental unit in Wanhua District · ★4.83 · 3 bedrooms · 3 beds · 2 baths,140917365,K,,萬華區,25.04171,121.50524,Entire home/apt,3300,4,53,2023-06-23,1.16,3,115,19,
34105351,Rental unit in Xinyi District · ★4.64 · 1 bedroom · 1 bed · 1 bath,256164953,Andrew,,大安區,25.03252,121.55743,Entire home/apt,1121,7,11,2022-12-27,0.22,2,180,3,
34128413,Rental unit in 大安區 · ★4.75 · 1 bedroom · 1 bed · 1 bath,21506709,Maggie,,大安區,25.04425,121.54471,Entire home/apt,2340,29,48,2023-05-23,0.96,28,42,4,
34160586,Rental unit in Da’an District · ★4.79 · 2 bedrooms · 2 beds · 1 bath,21506709,Maggie,,大安區,25.04291,121.54328,Entire home/apt,2514,29,42,2023-01-13,0.83,28,34,3,
34242609,Condo in Wenshan District · ★4.86 · 1 bedroom · 2 beds · 1.5 shared baths,252228576,Yukai,,文山區,24.99153,121.5683,Shared room,550,30,7,2021-09-27,0.14,1,305,0,
34244190,Rental unit in Wanhua District · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,21197641,Dabao,,萬華區,25.043088912963867,121.50526428222656,Entire home/apt,2229,3,57,2023-06-27,1.12,4,101,11,
34244447,Condo in Taipei city · ★4.95 · 2 bedrooms · 3 beds · 2 baths,258541327,Ric,,中山區,25.058348005602348,121.52383767947455,Entire home/apt,3714,3,57,2023-05-24,1.19,1,154,12,
34258958,Rental unit in Datong District · 1 bedroom · 1 bed · 1 private bath,38134494,GNstay,,大同區,25.05582,121.51964,Private room,1100,3,0,,,23,0,0,
34381521,Rental unit in 松山區 · ★4.81 · 5 bedrooms · 7 beds · 3 baths,119870232,Camille,,大安區,25.04432,121.54761,Entire home/apt,6644,2,109,2023-06-25,2.17,15,129,25,
34389513,Condo in Da’an District · ★4.85 · 4 bedrooms · 5 beds · 4 baths,1398361,Second,,大安區,25.04296,121.55571,Entire home/apt,8161,1,47,2023-06-29,0.94,9,317,19,
34402355,Rental unit in Beitou District · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,25866713,溫泉先生!Freeman,,北投區,25.13555,121.50292,Entire home/apt,3900,30,16,2023-05-10,0.33,1,302,4,
34408209,Guesthouse in Da’an District · ★4.75 · 2 bedrooms · 2 beds · 1 bath,73131755,May,,大安區,25.01942,121.55659,Entire home/apt,2519,7,12,2023-05-23,0.70,3,278,10,
34433541,Rental unit in Da’an District · ★4.91 · 4 bedrooms · 5 beds · 2 baths,89615110,Kevin,,大安區,25.03485,121.54987,Entire home/apt,9345,2,47,2023-06-11,0.95,3,63,14,
34481857,Loft in Zhongzheng District · ★5.0 · 1 bedroom · 1 bed · 1 bath,79989726,Amy,,中正區,25.01498,121.53277,Entire home/apt,2511,90,11,2020-11-06,0.23,9,180,0,
34523493,Rental unit in Shilin District · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,13842746,Codie,,士林區,25.09954,121.53478,Private room,2000,3,4,2019-12-23,0.08,3,0,0,
34546616,Boutique hotel in Zhongshan District · ★4.67 · 1 bedroom · 1 bed · 1 private bath,183254578,Michelle,,中山區,25.05052,121.52371,Hotel room,2271,1,3,2022-07-17,0.06,3,174,1,
34546782,Boutique hotel in Zhongshan District · ★5.0 · 1 bedroom · 2 beds · 1 private bath,183254578,Michelle,,中山區,25.05052,121.52371,Hotel room,4071,1,3,2021-12-26,0.07,3,175,0,
34584520,Serviced apartment in Datong District · 1 bedroom · 1 bed · 1 private bath,179891886,捷,,大同區,25.05002,121.51799,Private room,4800,30,0,,,2,31,0,
34638375,Rental unit in Xinyi District · ★4.75 · 1 bedroom · 1 bed · 1 bath,346656524,Ola,,信義區,25.04248,121.56461,Entire home/apt,2358,7,32,2023-06-23,0.64,15,241,7,
34656239,Rental unit in Zhongshan District · ★4.33 · 1 bedroom · 2 beds · 1 bath,74339328,Lynn,,中山區,25.05106,121.52377,Entire home/apt,2066,5,6,2023-05-27,0.89,2,92,6,
34704789,Condo in Da’an District · ★4.96 · 3 bedrooms · 4 beds · 2 baths,50337636,B V,,大安區,25.02433,121.54358,Entire home/apt,5343,5,127,2023-06-14,2.53,9,167,32,
34706008,Rental unit in Xinyi District · 1 bedroom · 1 bed · 1 bath,20812835,Luxury Flat Team,,信義區,25.03036,121.55859,Entire home/apt,3200,10,0,,,9,32,0,
34708387,Serviced apartment in Zhongshan District · 1 bedroom · 2 beds · 1 private bath,57698182,Taipei Journey,,中山區,25.05334,121.52494,Hotel room,1379,1,1,2019-08-16,0.02,58,0,0,
34724150,Rental unit in Zhongzheng District · ★5.0 · 2 bedrooms · 2 beds · 1 bath,35103538,Brad,,中正區,25.0432,121.51087,Entire home/apt,2000,15,24,2023-03-30,0.48,8,249,5,
34758871,Rental unit in Wenshan District · 2 bedrooms · 2 beds · 1 bath,262135724,Becky,,文山區,25.00226,121.55424,Entire home/apt,3000,60,0,,,1,0,0,
34759982,Loft in Songshan District · ★4.57 · 1 bedroom · 1 bed · 1 bath,262143571,Louis,,松山區,25.05263,121.5542,Entire home/apt,1156,2,46,2023-06-10,0.93,7,46,21,
34829989,Rental unit in 士林區 · ★4.62 · 2 bedrooms · 2 beds · 2 baths,221534550,Anne,,士林區,25.080344,121.522468,Entire home/apt,4786,2,42,2023-06-16,0.86,45,57,16,
34876746,Rental unit in Da’an District · ★4.95 · 2 bedrooms · 3 beds · 2 baths,216819425,Vivi,,大安區,25.03955,121.55701,Entire home/apt,8214,2,19,2023-06-20,0.39,4,240,14,
34889276,Serviced apartment in Zhongshan District · 1 bedroom · 1 bed · 1 private bath,57698182,Taipei Journey,,中山區,25.05386,121.5252,Hotel room,1500,1,1,2019-12-18,0.02,58,0,0,
34911537,Rental unit in Zhongzheng District · 1 bedroom · 1 bed · 1.5 shared baths,130827969,Wenchi,,中正區,25.03199,121.51956,Private room,565,30,0,,,55,120,0,
34916199,Boutique hotel in Da’an District · ★4.10 · 1 bedroom · 2 beds · 1 private bath,263145797,Hej,,大安區,25.04178,121.54764,Hotel room,53032,1,10,2022-08-25,0.30,3,0,1,
34917187,Boutique hotel in Da’an District · ★4.60 · 1 bedroom · 2 beds · 1 private bath,263145797,Hej,,大安區,25.04178,121.54764,Hotel room,50109,1,5,2022-08-14,0.11,3,1,1,
34955248,Rental unit in Wanhua District · ★3.86 · 1 bedroom · 1 bed · 1 bath,263387149,Aaron,,萬華區,25.0468,121.50658,Entire home/apt,1250,3,7,2020-01-25,0.14,2,54,0,
34969247,Rental unit in Da’an District · ★4.89 · 1 bedroom · 1 bed · 1 bath,15838529,Eric,,大安區,25.0289,121.55344,Entire home/apt,2803,5,37,2023-06-22,0.76,5,280,6,
35017606,Rental unit in Shilin District · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,13842746,Codie,,士林區,25.09776,121.53425,Private room,1500,3,5,2020-01-01,0.11,3,0,0,
35082474,Rental unit in Da’an District · ★4.86 · 3 bedrooms · 3 beds · 1.5 baths,9018856,Vivian,,大安區,25.03784,121.53756,Entire home/apt,7034,21,22,2023-02-23,0.45,2,29,4,
35101162,Condo in Wanhua District · ★4.89 · 1 bedroom · 3 beds · 1.5 baths,264182885,Cc,,萬華區,25.03469,121.5029,Entire home/apt,1400,2,9,2020-01-03,0.20,1,0,0,
35102620,Condo in 台北市 · ★4.72 · 4 bedrooms · 5 beds · 3 baths,264421328,Sugar,,松山區,25.06495,121.5487,Entire home/apt,9294,180,36,2020-03-22,0.74,1,334,0,
35141641,Condo in 信義區 · ★5.0 · 1 bedroom · 1 bed · 1 bath,25523787,New Apt,,信義區,25.03172,121.55827,Entire home/apt,2772,5,5,2020-02-08,0.11,15,171,0,
35151208,Aparthotel in Zhongzheng District · ★5.0 · 1 bedroom · 8 beds · 1 private bath,118169489,Cing,,中正區,25.04517,121.51088,Private room,5257,1,7,2023-05-03,0.15,8,104,3,
35167495,Rental unit in Da’an District · ★4.89 · 1 bedroom · 1 bed · 1 bath,15838529,Eric,,大安區,25.02908,121.55421,Entire home/apt,2505,5,28,2023-06-24,0.59,5,248,11,
35172333,Condo in Zhongzheng District · 1 bedroom · 1 bed · 1 shared bath,264885124,密,,中正區,25.0281,121.50729,Shared room,800,30,0,,,1,0,0,
35188804,Rental unit in Da’an District · ★4.83 · 1 bedroom · 1 bed · 1 bath,15838529,Eric,,大安區,25.03099,121.55371,Entire home/apt,2492,5,35,2023-06-07,0.72,5,358,6,
35206331,Rental unit in Xinyi District · ★4.68 · 4 bedrooms · 5 beds · 2 baths,15706026,Amanda,,信義區,25.04382,121.56386,Entire home/apt,5361,2,77,2023-06-26,1.55,23,175,30,
35211573,Condo in 松山區 · ★4.61 · 1 bedroom · 1 bed · 1 bath,262143571,Louis,,松山區,25.04881,121.54585,Entire home/apt,1251,3,49,2023-05-14,1.00,7,111,10,
35258067,Condo in 萬華區 · ★4.71 · 3 bedrooms · 5 beds · 1 bath,110126722,路易,,萬華區,25.03765,121.50582,Entire home/apt,4530,1,66,2023-06-29,1.37,2,71,20,
35267317,Rental unit in Zhongshan District · Studio · 1 bed · 1 shared bath,263632879,麗麗,,中山區,25.06127,121.54294,Private room,5800,1,0,,,1,180,0,
35319204,Rental unit in Wanhua District · ★4.74 · Studio · 2 beds · 1 bath,102037497,Li,,萬華區,25.04305,121.50384,Entire home/apt,1647,2,43,2023-06-25,0.87,1,30,16,
35336562,Condo in 萬華區 · ★4.62 · 1 bedroom · 4 beds · 1 bath,9681991,Clive,,萬華區,25.04404,121.50313,Entire home/apt,1697,2,29,2023-06-13,0.60,6,52,8,
35354880,Rental unit in Zhongzheng District · 1 bedroom · 1 bed · 1.5 baths,130827969,Wenchi,,中正區,25.0412,121.52008,Entire home/apt,550,30,0,,,55,182,0,
35456258,Rental unit in Wanhua District · ★4.61 · 1 bedroom · 2 beds · 1 bath,232252031,Cosin,,萬華區,25.03828,121.50242,Entire home/apt,1457,2,54,2020-05-24,1.10,8,69,0,
35466740,Rental unit in 萬華區 · ★4.71 · 1 bedroom · 1 bed · 1 bath,263387149,Aaron,,萬華區,25.04525,121.50682,Entire home/apt,1250,3,24,2023-06-25,0.49,2,54,3,
35523563,Rental unit in Zhongzheng District · ★4.80 · 1 bedroom · 10 beds · 1 shared bath,74768180,晴,,中正區,25.04701,121.51099,Shared room,1343,1,5,2022-10-26,0.11,1,20,1,
35527272,Loft in Xinyi District · ★4.98 · 1 bedroom · 2 beds · 1 bath,246887329,En Chi,,信義區,25.02958,121.55843,Entire home/apt,2585,21,48,2023-04-21,0.98,3,97,13,
35583592,Rental unit in Wanhua District · ★4.77 · 1 bedroom · 3 beds · 1 bath,232252031,Cosin,,萬華區,25.03854,121.50414,Entire home/apt,1260,2,52,2023-06-24,1.06,8,46,1,
35584078,Rental unit in Wanhua District · ★4.69 · 1 bedroom · 3 beds · 1 bath,232252031,Cosin,,萬華區,25.04014,121.50245,Entire home/apt,1394,2,42,2023-06-30,0.86,8,56,3,
35585028,Rental unit in Xinyi District · ★4.43 · 2 bedrooms · 3 beds · 2 baths,146254191,Joseph & Elva,,信義區,25.03447,121.57486,Entire home/apt,4628,30,30,2020-10-11,0.61,29,87,0,
35588043,Rental unit in Da’an District · 1 bedroom · 1 bed · 1 shared bath,110556206,Shaleha,,大安區,25.02334,121.52746,Private room,1143,365,2,2019-07-22,0.04,6,358,0,
35608644,Rental unit in Wanhua District · ★4.49 · 1 bedroom · 2 beds · 1 bath,232252031,Cosin,,萬華區,25.03806,121.50357,Entire home/apt,909,3,51,2023-06-24,1.04,8,53,2,
35622088,Rental unit in Xinyi District · 4 bedrooms · 4 beds · 2 baths,58666148,Léa,,信義區,25.040260185984383,121.5682324636191,Entire home/apt,9260,2,2,2023-05-29,0.95,15,161,2,
35642455,Condo in Datong District · ★4.91 · 3 bedrooms · 4 beds · 3 baths,268135087,Richard,,大同區,25.05152,121.51436,Entire home/apt,5213,1,45,2023-06-27,0.92,13,122,21,
35645828,Home in Wanhua District · ★4.67 · 4 bedrooms · 10 beds · 4 baths,232252031,Cosin,,萬華區,25.03978,121.50427,Entire home/apt,7143,2,3,2019-10-12,0.06,8,35,0,
35691726,Rental unit in Da’an District · ★4.63 · 3 bedrooms · 3 beds · 1 bath,15838529,Eric,,大安區,25.03586,121.54504,Entire home/apt,4352,7,16,2020-08-04,0.33,5,245,0,
35746713,Home in Wanhua District · ★4.97 · 6 bedrooms · 1 bed · 1 bath,171112083,Che Yuan,,萬華區,25.04286,121.50136,Entire home/apt,1390,30,86,2022-04-17,1.75,6,0,0,
35756129,Home in 萬華區 · ★4.96 · 6 bedrooms · 1 bed · 1 bath,171112083,Che Yuan,,萬華區,25.04427,121.50148,Entire home/apt,1390,30,81,2022-04-17,1.65,6,0,0,
35776223,Loft in Zhongshan District · ★4.88 · 2 bedrooms · 1 bed · 1 bath,269110168,Ruby,,中山區,25.0565,121.52997,Entire home/apt,2500,4,32,2021-01-03,0.66,1,0,0,
35792447,Home in Wanhua District · ★4.94 · 1 bedroom · 2 beds · 1 bath,171112083,Che Yuan,,萬華區,25.04245,121.50293,Entire home/apt,2200,30,48,2022-01-01,0.98,6,0,0,
35810811,Rental unit in Wanhua District · ★4.59 · Studio · 3 beds · 1 bath,115100354,Anna,,萬華區,25.04274,121.50735,Entire home/apt,2029,4,29,2023-06-15,0.59,9,283,18,
35813632,Rental unit in Wanhua District · ★4.79 · Studio · 3 beds · 1 bath,115100354,Anna,,萬華區,25.04245,121.50743,Entire home/apt,1528,4,29,2023-06-25,0.59,9,253,19,
35819282,Rental unit in Wanhua District · ★4.43 · Studio · 2 beds · 1 bath,115100354,Anna,,萬華區,25.04474,121.5087,Entire home/apt,1399,4,14,2023-06-20,0.29,9,249,8,
35820687,Rental unit in Wanhua District · Studio · 2 beds · 1 bath,115100354,Anna,,萬華區,25.0431,121.50678,Entire home/apt,1129,4,2,2019-12-05,0.04,9,326,0,
35821024,Rental unit in Wanhua District · ★4.90 · Studio · 1 bed · 1 bath,115100354,Anna,,萬華區,25.02522,121.49678,Entire home/apt,899,4,10,2023-06-15,0.20,9,204,8,
35822363,Rental unit in Wanhua District · ★4.74 · Studio · 2 beds · 1 bath,115100354,Anna,,萬華區,25.04159,121.50765,Entire home/apt,1085,4,27,2023-06-20,0.55,9,272,14,
35826042,Rental unit in Wanhua District · ★4.95 · Studio · 3 beds · 1 bath,115100354,Anna,,萬華區,25.04271,121.50741,Entire home/apt,1599,4,22,2023-06-25,0.48,9,192,16,
35830738,Home in 萬華區 · ★4.98 · 1 bedroom · 1 bath,171112083,Che Yuan,,萬華區,25.04262,121.50167,Entire home/apt,2200,30,88,2022-04-04,1.80,6,0,0,
35833908,Loft in Datong District · ★4.83 · 1 bedroom · 2 beds · 1 bath,171974684,Win,,大同區,25.04985,121.5189,Entire home/apt,2229,2,64,2023-05-21,1.31,5,99,17,
35833994,Home in 萬華區 · ★4.96 · 1 bedroom · 2 beds · 1 bath,171112083,Che Yuan,,萬華區,25.04421,121.50325,Entire home/apt,2100,30,71,2022-01-02,1.45,6,0,0,
35843539,Condo in Da’an District · ★4.0 · 1 bedroom · 1 bed · 1 bath,269616622,K,,大安區,25.02363,121.52626,Entire home/apt,828,3,18,2022-08-06,0.37,1,0,1,
35851865,Rental unit in Da’an District · 1 bedroom · 1 bed · 2 shared baths,255939791,Edouard,,大安區,25.02527,121.53909,Private room,557,60,0,,,8,61,0,
35858437,Loft in 萬華區 · ★4.64 · 1 bedroom · 2 beds · 1 bath,161246735,Blue Sky,,萬華區,25.04223,121.50806,Entire home/apt,1250,2,11,2023-06-22,0.23,6,93,6,
35886933,Loft in Xinyi District · ★4.47 · Studio · 1 bed · 1 bath,262143571,Louis,,信義區,25.043596402016828,121.5645802078487,Entire home/apt,1043,15,17,2023-05-23,0.36,7,87,11,
35920557,Rental unit in Da’an District · ★4.80 · 1 bedroom · 2 beds · 1 bath,21506709,Maggie,,大安區,25.04477,121.54417,Entire home/apt,2600,29,56,2023-03-29,1.15,28,62,6,
35923505,Rental unit in Wanhua District · 1 bedroom · 2 beds · 1 bath,161075300,Aaron,,萬華區,25.02675,121.4981,Entire home/apt,1500,4,0,,,1,89,0,
35961815,Condo in Da’an District · ★4.69 · 1 bedroom · 2 beds · 1 bath,21506709,Maggie,,大安區,25.04319,121.54253,Entire home/apt,2043,29,51,2023-02-18,1.05,28,89,1,
35978172,Rental unit in Wanhua District · ★4.85 · 1 bedroom · 1 bed · 1 bath,204934548,Vivian,,萬華區,25.03938,121.50598,Entire home/apt,1486,2,72,2023-06-16,1.49,3,74,19,
35989539,Rental unit in Zhongshan District · 1 bedroom · 1 bed · 1 shared bath,99867806,Shihmin,,中山區,25.05888,121.53443,Shared room,3458,1,0,,,2,0,0,
35989970,Rental unit in Zhongshan District · 1 bedroom · 1 bed · 1 shared bath,99867806,Shihmin,,中山區,25.07864,121.54164,Shared room,3271,1,0,,,2,0,0,
36003282,Townhouse in Da’an District · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,16572217,Wayne,,大安區,25.02382,121.55094,Private room,700,1,4,2020-04-11,0.08,1,71,0,
36010824,Rental unit in Da’an District · ★4.69 · 2 bedrooms · 3 beds · 1 bath,15838529,Eric,,大安區,25.03366,121.54554,Entire home/apt,4352,7,29,2023-05-29,0.60,5,280,11,
36041621,Rental unit in Da’an District · ★4.93 · 1 bedroom · 2 beds · 1 shared bath,74738192,Rong,,大安區,25.04231,121.55108,Private room,1079,1,55,2021-02-09,1.13,1,0,0,
36115221,Rental unit in Da’an District · 1 bedroom · 2 beds · 2 shared baths,125647931,Adam,,大安區,25.023231506347656,121.52854919433594,Private room,1000000,1,0,,,10,90,0,
36120858,Rental unit in Songshan District · ★4.97 · 1 bedroom · 1 bed · 1 bath,4808807,Jessica,,松山區,25.04913,121.56624,Entire home/apt,2123,1,30,2020-08-23,0.63,1,0,0,
36135300,Condo in Shilin District · ★4.95 · 1 bedroom · 2 beds · 1 shared bath,3257485,Sophie,,士林區,25.10853,121.52365,Private room,3929,1,42,2023-01-26,0.87,1,91,3,
36149270,Rental unit in Zhongzheng District · ★5.0 · 1 bedroom · 10 beds · 1 shared bath,173321819,109Yang,,中正區,25.04663,121.51213,Shared room,520,1,10,2023-06-21,0.53,23,19,5,
36196826,Rental unit in Zhongzheng District · ★4.93 · 2 bedrooms · 3 beds · 2 baths,250237099,Sally,,中正區,25.037662506103516,121.5074462890625,Entire home/apt,3729,2,70,2023-06-06,1.44,7,228,28,
36242960,Condo in Da’an District · ★4.46 · 3 bedrooms · 3 beds · 1 bath,170118107,Katherine,,大安區,25.033285,121.529968,Entire home/apt,3300,4,13,2023-05-12,0.30,1,148,5,
36260429,Condo in Wanhua District · ★4.87 · 2 bedrooms · 2 beds · 1 bath,9340972,阿達DaDa,,萬華區,25.03939,121.50308,Entire home/apt,2943,2,45,2023-06-29,0.93,1,60,1,
36289038,Guest suite in 士林區 · 1 bedroom · 1 bed · 1 private bath,172958400,Nancy,,士林區,25.1054,121.52415,Private room,3426,3,0,,,1,0,0,
36375677,Rental unit in Taipei · ★4.61 · 1 bedroom · 2 beds · 1 bath,8937651,Chiying,,萬華區,25.04442,121.50674,Entire home/apt,2023,3,51,2023-06-11,1.06,11,127,14,
36405754,Rental unit in Shilin District · ★4.71 · 1 bedroom · 2 beds · 1 private bath,101237180,Jimmy,,士林區,25.08964,121.52477,Private room,1189,3,117,2023-05-18,2.43,4,71,28,
36457468,Rental unit in 萬華區 · ★5.0 · 1 bedroom · 1 bed · 1 bath,31539915,Elina,,萬華區,25.04342,121.50711,Entire home/apt,1480,1,4,2020-08-23,0.08,9,150,0,
36579371,Rental unit in Xinyi District · ★4.90 · 3 bedrooms · 3 beds · 2 baths,242730194,Katy,,信義區,25.04285,121.56959,Entire home/apt,5800,30,50,2022-07-31,1.04,46,1,1,
36593080,Condo in Shilin District · ★4.94 · 2 bedrooms · 3 beds · 1 bath,236777678,Jack,,士林區,25.0967,121.52529,Entire home/apt,5500,13,32,2023-05-31,0.67,4,98,4,
36612823,Condo in 萬華區 · ★4.82 · 1 bedroom · 1 bed · 1 bath,246529369,Ingrid,,萬華區,25.04374,121.50342,Entire home/apt,1357,3,28,2023-06-11,0.58,1,119,11,
36617687,Rental unit in 中山區 · ★4.92 · 1 bedroom · 1 bed · 3 shared baths,247125177,Tina,,中山區,25.07805,121.5477,Private room,899,30,36,2021-05-26,0.75,4,284,0,
36618830,Rental unit in 中山區 · ★4.93 · 1 bedroom · 1 bed · 3 shared baths,247125177,Tina,,中山區,25.07805,121.5477,Private room,899,10,55,2023-06-24,1.15,4,276,4,
36652170,Loft in Zhongzheng District · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,79989726,Amy,,中正區,25.01653,121.52882,Entire home/apt,1917,30,9,2021-01-29,0.19,9,162,0,
36690786,Condo in Zhongzheng District · ★4.95 · 2 bedrooms · 2 beds · 1 bath,93336081,Vic,,中正區,25.03157,121.51881,Entire home/apt,4480,2,63,2023-06-09,1.34,2,122,30,
36750576,Rental unit in Wanhua District · ★4.54 · 1 bedroom · 2 beds · 1 bath,221534550,Anne,,萬華區,25.02679,121.49808,Entire home/apt,993,3,24,2023-04-23,0.51,45,79,10,
36751906,Rental unit in Wanhua District · ★4.30 · 1 bedroom · 2 beds · 1 bath,221534550,Anne,,萬華區,25.04628,121.50408,Entire home/apt,1036,3,20,2023-05-25,0.42,45,79,12,
36756352,Rental unit in 萬華區 · ★4.33 · 2 bedrooms · 2 beds · 1 bath,31539915,Elina,,萬華區,25.04517,121.50648,Entire home/apt,1680,1,3,2020-08-14,0.06,9,159,0,
36772802,Rental unit in Zhongzheng District · 1 bedroom · 1 bed · 1 bath,38134494,GNstay,,中正區,25.01238,121.53463,Entire home/apt,1200,5,1,2020-01-30,0.02,23,0,0,
36791586,Rental unit in Wanhua District · ★4.71 · 1 bedroom · 2 beds · 1 bath,115798819,Airbnb,,萬華區,25.04084,121.50568,Entire home/apt,1841,2,31,2023-06-30,0.64,23,39,6,
36792349,Rental unit in Wanhua District · ★4.73 · 1 bedroom · 2 beds · 1 bath,115798819,Airbnb,,萬華區,25.04064,121.50551,Entire home/apt,1841,2,22,2023-06-14,0.46,23,61,6,
